address,district,rooms,size,level,max_levels,price,lat,lng,price_per_sqm
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,3,73.0,6,8,68000,41.3133669,69.3235746,931.5068493150685
"город Ташкент, Mirzo Ulugbek район, Мухаммада Юсуфа (Дагестанская) ",Mirzo Ulugbek,3,56.0,5,5,47000,41.324026,69.326185,839.2857142857143
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",Mirzo Ulugbek,4,80.0,4,4,27500,41.3292204,69.3473509,343.75
"город Ташкент, Mirobod район, Нукус",Mirobod,4,185.0,4,8,168000,41.2910722,69.2769129,908.1081081081081
"город Ташкент, Shayhontohur район, Урда",Shayhontohur,3,70.0,6,7,60000,41.3221852,69.2616787,857.1428571428571
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,1,39.0,2,5,26700,41.2673079,69.2415634,684.6153846153846
"город Ташкент, Yashnobod район, Паркент",Yashnobod,3,100.0,2,8,80000,41.3146381,69.3228615,800.0
"город Ташкент, Yangihayot район, Сергели-Vа",Yangihayot,3,70.0,3,9,61900,41.210633,69.2281531,884.2857142857143
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,3,80.0,4,5,56000,41.2673079,69.2415634,700.0
"город Ташкент, Shayhontohur район, Алишера Навои",Shayhontohur,4,140.0,4,7,126000,41.3199434,69.2540609,900.0
"город Ташкент, Yunusobod район, Юнусабад 11-й квартал",Yunusobod,1,43.0,2,5,62000,41.3700057,69.2892434,1441.860465116279
"город Ташкент, Uchtepa район, Учтепа налоговый",Uchtepa,1,33.0,1,4,23000,41.2787231,69.2061662,696.969696969697
"город Ташкент, Yunusobod район, Юнусабад 1-й квартал",Yunusobod,4,106.0,6,9,74000,41.369675,69.293694,698.1132075471698
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,3,84.0,7,8,85000,41.3133669,69.3235746,1011.9047619047619
"город Ташкент, Yakkasaroy район, 1-й проезд Шота Руставели",Yakkasaroy,2,57.0,3,4,54000,41.295209,69.2674405,947.3684210526316
"город Ташкент, Yakkasaroy район, 1-й проезд Шота Руставели",Yakkasaroy,2,62.0,6,9,55000,41.295209,69.2674405,887.0967741935484
"город Ташкент, Shayhontohur район, проспект Бунёдкор",Shayhontohur,3,70.0,4,4,62000,41.3057929,69.2365238,885.7142857142857
"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,3,65.0,4,4,34200,41.2879715,69.1692951,526.1538461538462
"город Ташкент, Olmzor район, Бируни-1",Olmzor,3,120.0,2,5,95000,41.3408342,69.2060118,791.6666666666666
"город Ташкент, Yakkasaroy район, Нукус",Yakkasaroy,4,120.0,1,4,135000,41.2765672,69.2460335,1125.0
"город Ташкент, Shayhontohur район, Хадра",Shayhontohur,2,58.0,2,4,48000,41.3242925,69.2505036,827.5862068965517
"город Ташкент, Yunusobod район, Минор",Yunusobod,4,82.0,4,4,59000,41.3298867,69.2803036,719.5121951219512
"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",Yashnobod,2,43.0,1,4,29500,41.2922516,69.3419071,686.046511627907
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,75.0,6,9,65000,41.314662,69.293391,866.6666666666666
"город Ташкент, Yashnobod район, Паркент",Yashnobod,2,59.0,6,8,36000,41.3146381,69.3228615,610.1694915254237
"город Ташкент, Mirzo Ulugbek район, Г. Ташкент МирзоУлугбекский р",Mirzo Ulugbek,1,35.0,3,4,28000,41.3292204,69.3473509,800.0
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,3,77.6,4,5,65000,41.2991561,69.2785087,837.6288659793815
"город Ташкент, Mirobod район, Ул Чехова",Mirobod,4,184.0,2,7,305000,41.2963881,69.276825,1657.608695652174
"город Ташкент, Yakkasaroy район, 1-й проезд Ракат",Yakkasaroy,4,90.0,3,4,90000,41.2880568,69.2472209,1000.0
"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,4,190.0,3,8,365000,41.3239567,69.2232092,1921.0526315789473
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,5,109.0,3,5,80000,41.2673079,69.2415634,733.9449541284404
"город Ташкент, Chilonzor район, Мевазор",Chilonzor,4,80.0,3,5,45000,41.2628493,69.1986802,562.5
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,3,80.0,6,7,75000,41.3133669,69.3235746,937.5
"город Ташкент, Yunusobod район, Юнусабад 15-й квартал",Yunusobod,2,50.0,3,4,38500,41.3776023,69.3041431,770.0
"город Ташкент, Yunusobod район, Юнусабад 1-й квартал",Yunusobod,4,100.0,6,9,82000,41.369675,69.293694,820.0
"город Ташкент, Uchtepa район, Чиланзар 26-й квартал",Uchtepa,3,68.0,5,5,36200,41.2771751,69.1789807,532.3529411764706
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,3,78.0,5,9,50000,41.259418,69.1804708,641.025641025641
"город Ташкент, Chilonzor район, Катта козиробод",Chilonzor,4,105.0,6,9,60000,41.2773103,69.2152083,571.4285714285714
"город Ташкент, Olmzor район, Нурафшон 43",Olmzor,2,59.31,1,7,40000,41.3408681,69.2475767,674.4225257123587
"город Ташкент, Yunusobod район, Шахристанская",Yunusobod,2,50.0,1,4,43000,41.3507755,69.2873919,860.0
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,100.0,13,25,125000,41.322142,69.303611,1250.0
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,4,110.0,4,9,60000,41.3292204,69.3473509,545.4545454545455
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,2,50.0,3,4,42500,41.3375577,69.3726789,850.0
"город Ташкент, Yashnobod район, Алтынтепа",Yashnobod,3,90.0,4,7,90000,41.286283,69.3235123,1000.0
"город Ташкент, Mirobod район, Фаровон",Mirobod,4,151.0,2,8,385000,41.2758912,69.2937133,2549.6688741721855
"город Ташкент, Yashnobod район, 1-й переулок Бойкургон",Yashnobod,1,39.0,2,4,24000,41.3701094,69.2660649,615.3846153846154
"город Ташкент, Yashnobod район, Чилонота",Yashnobod,2,57.0,1,6,28500,41.2694532,69.3531692,500.0
"город Ташкент, Mirzo Ulugbek район, 1-й Паркентский проезд",Mirzo Ulugbek,5,140.0,3,8,98000,41.2984421,69.3456065,700.0
"город Ташкент, Shayhontohur район, Самарканд-Дарвоза",Shayhontohur,2,56.14,3,4,40000,41.3162377,69.2312263,712.5044531528322
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,3,83.0,2,8,77000,41.3133669,69.3235746,927.710843373494
"город Ташкент, Yashnobod район, Паркент",Yashnobod,3,86.0,4,9,90000,41.3146381,69.3228615,1046.5116279069769
"город Ташкент, Mirzo Ulugbek район, Алтынтепа",Mirzo Ulugbek,3,84.0,7,8,80000,41.3292204,69.3473509,952.3809523809524
"город Ташкент, Yashnobod район, Паркент",Yashnobod,1,27.0,1,3,22500,41.3146381,69.3228615,833.3333333333334
"город Ташкент, Yashnobod район, Паркент",Yashnobod,2,63.0,8,9,42000,41.3146381,69.3228615,666.6666666666666
"город Ташкент, Mirzo Ulugbek район, Садык Азимова",Mirzo Ulugbek,3,75.0,6,9,80000,41.3094573,69.2920884,1066.6666666666667
"город Ташкент, Mirzo Ulugbek район, Дархон",Mirzo Ulugbek,2,45.0,4,4,36000,41.3312004,69.3092476,800.0
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,1,40.0,4,4,35000,41.3375577,69.3726789,875.0
"город Ташкент, Yakkasaroy район, Тезиковая дача",Yakkasaroy,3,73.0,2,10,82000,41.2784172,69.2711001,1123.2876712328766
"город Ташкент, Mirobod район, Цум",Mirobod,3,75.0,6,9,110000,41.3086111,69.2691667,1466.6666666666667
"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,4,190.0,3,8,365000,41.3239567,69.2232092,1921.0526315789473
"город Ташкент, Mirzo Ulugbek район, Ц-1 (ул. Гоголя)",Mirzo Ulugbek,3,80.0,3,4,120000,41.3104865,69.2922234,1500.0
"город Ташкент, Yunusobod район, Ц-5",Yunusobod,1,50.0,7,9,39000,41.3245206,69.2773236,780.0
"город Ташкент, Mirzo Ulugbek район, Хамид Алимжан",Mirzo Ulugbek,3,95.0,5,18,67000,41.3173835,69.2948592,705.2631578947369
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,3,100.0,5,9,110000,41.2991561,69.2785087,1100.0
"город Ташкент, Yunusobod район, Ц-6",Yunusobod,3,75.0,3,4,73000,41.3298867,69.2803036,973.3333333333334
"город Ташкент, Mirobod район, Ул.Кунаев",Mirobod,2,65.0,3,9,78000,41.2968147,69.268476,1200.0
"город Ташкент, Yunusobod район, Юнусабад 11-й квартал",Yunusobod,2,55.0,1,9,43000,41.3700057,69.2892434,781.8181818181819
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,3,72.0,3,4,45000,41.2673079,69.2415634,625.0
"город Ташкент, Yashnobod район, Тузель 3-й квартал",Yashnobod,2,58.8,5,5,28000,41.294821,69.3659745,476.1904761904762
"город Ташкент, Mirobod район, Нукуская",Mirobod,2,63.0,2,6,89000,41.2910722,69.2769129,1412.6984126984128
"город Ташкент, Shayhontohur район, Лабзак",Shayhontohur,2,65.0,3,4,56500,41.3267124,69.2601886,869.2307692307693
"город Ташкент, Yakkasaroy район, Конституция",Yakkasaroy,3,93.0,4,4,65000,41.2638329,69.2254764,698.9247311827957
"город Ташкент, Mirobod район, Нукус",Mirobod,4,120.0,1,4,135000,41.2910722,69.2769129,1125.0
"город Ташкент, Shayhontohur район, Ипакчи",Shayhontohur,6,268.0,1,3,260000,41.329543,69.188987,970.1492537313433
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,1,38.0,2,5,26700,41.2673079,69.2415634,702.6315789473684
"город Ташкент, Chilonzor район, Чиланзар 6 квартал",Chilonzor,2,42.0,1,4,42900,41.2857552,69.2117625,1021.4285714285714
"город Ташкент, Mirobod район, Т Шевченко",Mirobod,5,225.0,5,8,350000,41.2991561,69.2785087,1555.5555555555557
"город Ташкент, Yunusobod район, Юнусабад 18-й квартал",Yunusobod,2,62.0,1,4,40000,41.3707855,69.3190425,645.1612903225806
"город Ташкент, Uchtepa район, Ул. Ширин",Uchtepa,2,49.0,4,4,30000,41.2815959,69.1806212,612.2448979591836
"город Ташкент, Sergeli район, Сергели-IV",Sergeli,2,56.2,4,5,29500,41.2167651,69.2415634,524.9110320284698
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,2,46.0,4,5,26500,41.2798237,69.2058023,576.0869565217391
"город Ташкент, Mirzo Ulugbek район, Асака",Mirzo Ulugbek,4,157.0,5,9,201493,41.3163152,69.3020656,1283.3949044585988
"город Ташкент, Chilonzor район, Мукими",Chilonzor,2,55.0,4,5,54000,41.2885649,69.2290098,981.8181818181819
"город Ташкент, Yashnobod район, Илтифот",Yashnobod,1,34.0,4,5,18000,41.2778157,69.3512693,529.4117647058823
"город Ташкент, Shayhontohur район, Жангох",Shayhontohur,2,62.0,4,8,62000,41.3289182,69.2527386,1000.0
"город Ташкент, Shayhontohur район, Джарарык",Shayhontohur,3,70.0,4,4,45000,41.3378221,69.1819609,642.8571428571429
"город Ташкент, Yakkasaroy район, Ул.Саламатина",Yakkasaroy,1,26.0,1,4,30000,41.2820131,69.2431373,1153.8461538461538
"город Ташкент, Mirzo Ulugbek район, 7-й проезд Бозбозор",Mirzo Ulugbek,3,115.0,2,9,115000,41.319256,69.3273749,1000.0
"город Ташкент, Mirobod район, Нукус",Mirobod,3,75.0,3,4,71000,41.2910722,69.2769129,946.6666666666666
"город Ташкент, Mirzo Ulugbek район, Карасу 3-й квартал",Mirzo Ulugbek,3,78.0,2,5,60000,41.3326551,69.3689542,769.2307692307693
"город Ташкент, Yunusobod район, Юнусабад 1-й квартал",Yunusobod,2,81.0,9,9,55000,41.369675,69.293694,679.0123456790124
"город Ташкент, Mirzo Ulugbek район, Ахмада Югнаки",Mirzo Ulugbek,4,92.0,2,5,60000,41.3475495,69.3875774,652.1739130434783
"город Ташкент, Mirzo Ulugbek район, Карасу 3-й квартал",Mirzo Ulugbek,3,75.0,7,9,39500,41.3326551,69.3689542,526.6666666666666
"город Ташкент, Yakkasaroy район, Шота Руставели",Yakkasaroy,2,53.0,3,4,51000,41.2911414,69.2601933,962.2641509433962
"город Ташкент, Olmzor район, Каракамыш квартал 2/4",Olmzor,5,97.0,3,4,60000,41.2807837,69.223683,618.5567010309278
"город Ташкент, Sergeli район, Куйлюк 6-й квартал",Sergeli,3,80.0,8,9,41000,41.246917,69.2899884,512.5
"город Ташкент, Chilonzor район, Паспортный",Chilonzor,2,48.0,1,4,34500,41.28106,69.2222403,718.75
"город Ташкент, Mirobod район, Янгизамон",Mirobod,3,65.0,2,2,32500,41.2759614,69.2953473,500.0
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,58.0,1,9,39500,41.2948119,69.2087824,681.0344827586207
"город Ташкент, Chilonzor район, Чиланзар-10",Chilonzor,3,68.0,5,5,34500,41.2829494,69.1968618,507.3529411764706
"город Ташкент, Chilonzor район, Чиланзар-Ц",Chilonzor,3,65.0,1,4,54000,41.2798237,69.2058023,830.7692307692307
"город Ташкент, Chilonzor район, Чиланзар-6",Chilonzor,3,70.0,2,4,46000,41.2857552,69.2117625,657.1428571428571
"город Ташкент, Chilonzor район, Катта козиробод",Chilonzor,1,26.0,1,4,28000,41.2773103,69.2152083,1076.923076923077
"город Ташкент, Chilonzor район, Чиланзар-18",Chilonzor,2,65.0,1,9,41000,41.2729489,69.1916465,630.7692307692307
"город Ташкент, Uchtepa район, Чиланзар-13",Uchtepa,2,56.0,3,5,33000,41.290141,69.1871763,589.2857142857143
"город Ташкент, Chilonzor район, Чиланзар-5",Chilonzor,2,56.0,2,4,39500,41.2916859,69.2177228,705.3571428571429
"город Ташкент, Chilonzor район, Чиланзар-16",Chilonzor,2,50.0,3,5,35500,41.274633,69.200587,710.0
